,Unnamed: 0,content,intensity,sentiment
381,381, hello  i√ø¬ø¬ωm back  hope that happens not occasionally as on wednesday,1,sadness
382,382,aw i wish i was in ireland  ,1,sadness
383,383,i do feel discouraged by what my supervisor said,1,sadness
384,384,i do not know what to do in my current space to make myself feel more comfortable,1,happiness
385,385,i feel let alone give a shit,2,sadness
386,386, oh that is very nice i will do something nice next week  going to madrid next weekend for few days,2,happiness
387,387, i would if i wasnt working today,1,sadness
388,388,i feel respected something most girls cannot receive from their peers,1,happiness
389,389,happy mothers day to every mommy out there,1,happiness
390,390,cant remember exact example,1,anger
391,391,i have really come up against some intense struggles since moving in here and i have to say i am very proud at the way we are giving each other the respect to feel however we need to feel mad stressed whatever and yet we still pull together to fix the issue,3,anger
392,392,the day when my son said for the first time mummy,1,happiness
393,393,i straight away started to feel my blood boil anger coming over me and that very nerve getting agitated,3,anger
394,394,i do feel jaded very often,3,sadness
395,395,first my work computer now my home laptop is fucked,2,sadness
396,396,i feel slightly saddened to know that some of the kids have also resigned during my absence,2,sadness
397,397,i feel respected when for months you only tell me you love me when were alone and when it strikes your fancy,1,happiness
398,398,i am running at an approximate minute pace which i feel is quite acceptable,2,happiness
399,399,finally on my way home,1,happiness
400,400,when i was at sybajaj i wanted to get admission in another college and this was not easy and i felt angry,1,anger
401,401,i flip on reality tv and i feel fantastic trying to keep a balance between self awareness and simply over analyzing,2,happiness
402,402, yup it gets better again after s4,1,happiness
403,403,when the result of a project work was treated nonchalantly intead of being criticized by the teacher,1,sadness
404,404,beachyummy steak and catching up on lost with my manlovely day,1,happiness
405,405,wishes she would call him    hc,1,happiness
406,406,i feel it s a bit of a from how i was dressing in summer with mostly jeremy scott murua amp glad news,1,happiness
407,407,i felt sadness when i notice that im not important for a determinate person we do many things for a friend and we see soon after that he doesnt do anything for us nor thinks of us,1,sadness
408,408,im so tired idk what 2 doand i have 2 much 2 do church 2 nite gotta write sermon wash amp flat iron hair eat so so much 2 do,2,sadness
409,409,listening to s without your lovehes so tortured in that songmakes me sad,2,sadness
410,410,i chilled in my room with my baby book missed my bro leavin  he really is cool had a stripper shirt on said i suppoort single moms funny,1,happiness
411,411,im not scared at all anymore im fine i feel terrific about the surgery,2,happiness
412,412,i really feel rotten and my ear hurts so bad but i still managed to work out days and really push the intensity,3,sadness
413,413, good morning hope that you enjoy your run amp gym workout this morning cant wait to hear some of your new songs   lt3pennie,1,happiness
414,414,i feel i deserve i get depressed,2,sadness
415,415,ive slowed down i take time to listen to my child and be in the moment and not feel like i need to immediately update my status on fb about the cute thing she did,1,happiness
416,416,talking to a very good friend who had just had a very bad experience which was changing his whole way of looking at life etc,2,sadness
417,417,  sorry i couldnt help it twas to try and get if on the trending topics,1,sadness
418,418,sad that when fitness center reopens will not have our zumba class anymore  just found out today on our last class before closure,1,sadness
419,419,i was incredibly youthful in my employment in which i had been angry stay when i was feeling i had been offended simply because i wasnt the professional decided on,1,anger
420,420,i only feel such an aching rush if im hearing it,1,sadness
421,421,waking up in vegas is goooooooooooooooooooooooood,1,happiness
422,422,i feel distracted or scattered i take a few moments to close my eyes and just breathe,1,anger
423,423,new stripey top day,1,happiness
424,424,  as a kid i remember searching with the local video store owner in a godown  got a video tape with fungus badluck,1,sadness
425,425,i feel more satisfied with what i eat i feel full longer and i dont feel like snacking later,1,happiness
426,426,arrived safely in san fran disgraced to report that i tossed my cookies seems i no longer have the constitution for flying,1,sadness
427,427,i feel awfully blessed,3,happiness
428,428, thank you so much  me neitherrrr,1,happiness
429,429,i feel like i m in a band that broke up without telling me and now i am fighting to keep everyone together even though they want no part in it,1,sadness
430,430,i was feeling defeated i usually pick things up easily this way but i just wasn t getting it,1,sadness
431,431,this is how we do itttt,1,sadness
432,432, heard you slutted it up im totally jealz i missed it maybe next time,2,sadness
433,433,my friend was pregnant but lost her child during the second month i went to see her at hospital  she was crying i felt very sorry for her,3,sadness
434,434,im starting to feel that some of them are so fake,2,sadness
435,435,going to head to bed now finallygoodnight hopefully my dreams will consist of ravishing things such as zachary quinto,1,happiness
436,436,i feel christmas more special than ever,1,happiness
437,437,i feel like on my ugly days or ugly phases as i call them i m not just unattractive but that i m unattractive in an odd way,1,sadness
438,438,i feel very alone in part because everyone has there opinion of what is going on or not going on and sometimes i feel that if i challenge those people they will be upset with me,3,sadness
439,439,going to bedwith no sexy time ughhh,1,sadness
440,440,i now feel like i look really ugly some people think i look retarted,1,sadness
441,441, welcome home babe,1,happiness
442,442,i feel remorseful but i am not ready to die and i do not look in the mirror,1,sadness
443,443,im simply feeling just a little unhappy about the whole skinnyg and even the charming customer provider hasnt made that go away,2,sadness
444,444,i wasn t feeling very joyful at all despite being on a caribbean island with fantastic diving learning new and exciting skills as a dive master and coaching my clients in north america all of which should bring me joy,2,happiness
